IncidentKey,DateKey,SeverityKey,AttackTypeKey,DepartmentKey,SourceKey,IncidentCount,ResolvedFlag,TimeToResolveHours,DataBreachOccurred,EstimatedCostUSD
2434,202406,3,9,8,1,1,1,2.3,0,5575.0
2435,202406,3,8,8,3,1,1,0.7,0,4378.0
2436,202406,3,2,3,6,1,1,1.4,0,3916.0
2437,202406,3,7,1,2,1,1,2.3,0,21433.0
2438,202406,3,1,4,7,1,1,3.1,0,21899.0
2439,202406,3,1,5,1,1,1,3.9,0,27913.0
2440,202406,3,2,7,3,1,1,3.6,0,24986.0
2441,202406,3,2,4,1,1,1,3.6,0,19993.0
2442,202406,3,1,2,1,1,1,1.0,0,7582.0
2443,202406,3,6,2,3,1,1,1.7,0,13783.0
2444,202406,3,7,2,3,1,1,2.3,0,19335.0
2445,202406,3,4,1,1,1,1,1.6,0,7731.0
2446,202406,3,8,1,3,1,1,0.7,0,5748.0
2447,202406,3,7,5,3,1,1,3.8,0,32929.0
2448,202406,3,5,2,6,1,1,2.4,0,21741.0
2449,202406,3,1,7,1,1,1,2.1,0,5328.0
2450,202406,3,6,1,2,1,1,2.9,0,9686.0
2451,202406,3,1,6,1,1,1,3.6,0,29914.0
2452,202406,3,1,4,5,1,1,0.9,0,5990.0
2453,202406,3,1,1,3,1,1,2.5,0,17081.0
2454,202406,3,1,8,2,1,1,1.9,0,15662.0
2455,202406,3,8,6,3,1,1,1.5,0,14139.0
2456,202406,3,6,5,1,1,1,1.5,0,14019.0
2457,202406,4,1,8,1,1,1,2.5,0,16052.0
2458,202406,4,1,2,1,1,1,3.1,0,14921.0
2459,202406,4,2,5,1,1,1,1.9,0,22964.0
2460,202406,4,1,2,1,1,1,3.2,0,29661.0
2461,202406,4,3,8,1,1,1,0.4,0,3150.0
2462,202406,4,1,1,1,1,1,3.7,0,36943.0
2463,202406,4,6,2,3,1,1,2.9,0,31336.0
2464,202406,4,4,7,1,1,1,1.1,0,10277.0
2465,202406,4,5,4,3,1,1,1.2,0,5851.0
2466,202406,4,8,1,5,1,1,1.0,0,7999.0
2467,202406,4,1,6,8,1,1,3.2,0,20926.0
2468,202406,4,1,5,2,1,1,1.0,0,12671.0
2469,202406,4,1,5,2,1,1,3.5,0,44356.0
2470,202406,4,5,2,3,1,1,3.2,0,30495.0
2471,202406,4,2,1,2,1,1,0.7,0,3243.0
2472,202406,4,4,4,1,1,1,0.9,0,10852.0
2473,202406,4,1,6,2,1,1,1.4,0,10322.0
2474,202406,4,2,5,7,1,1,3.6,0,27181.0
2475,202406,4,1,7,1,1,1,3.7,0,18088.0
2476,202406,4,9,1,3,1,1,2.2,0,8537.0
2477,202406,4,1,7,3,1,1,2.5,0,15823.0
2478,202406,4,1,7,6,1,1,3.6,0,19471.0
2479,202406,4,1,3,2,1,1,0.7,0,7198.0
2480,202406,4,1,4,2,1,1,0.6,0,5290.0
2481,202406,4,1,4,1,1,1,1.1,0,9956.0
2482,202406,4,1,4,2,1,1,0.8,0,8088.0
2483,202406,4,7,3,2,1,1,1.0,0,4421.0
2484,202406,4,8,5,1,1,1,1.3,0,5547.0
2485,202406,4,4,4,3,1,1,0.9,0,5848.0
2486,202406,4,2,5,1,1,1,3.2,0,29839.0
2487,202406,4,6,2,5,1,1,3.9,0,44491.0
2488,202406,4,1,4,8,1,1,2.2,0,25250.0
2489,202406,4,1,5,3,1,1,3.4,0,19992.0
2490,202406,4,8,4,6,1,1,3.5,0,19527.0
2491,202406,4,3,5,2,1,1,3.6,0,31972.0
2492,202406,4,1,5,1,1,1,1.8,0,6524.0
2493,202406,4,4,7,7,1,1,2.2,0,16031.0
2494,202406,4,3,4,7,1,1,3.3,0,36579.0
2495,202406,4,4,4,2,1,1,0.6,0,6258.0
2496,202406,4,8,7,3,1,1,3.8,0,17001.0
2497,202406,4,2,2,6,1,1,4.0,0,13412.0
2498,202406,4,7,2,1,1,1,2.9,0,33165.0
2499,202406,4,8,5,1,1,1,3.9,0,29843.0
2500,202406,4,1,7,3,1,1,1.0,0,11567.0
2501,202406,4,7,4,6,1,1,2.6,0,29795.0
2502,202406,4,1,4,6,1,1,1.5,0,5271.0
2503,202406,4,3,8,2,1,1,2.9,0,26332.0
2504,202406,4,6,8,2,1,1,3.2,0,12727.0
2505,202406,4,2,7,1,1,1,2.2,0,26259.0
2506,202406,4,2,1,1,1,1,1.7,0,13035.0
2507,202406,4,1,3,2,1,1,0.9,0,7708.0
2508,202406,4,1,5,6,1,1,3.2,0,14492.0
2509,202406,4,2,2,4,1,1,0.7,0,5455.0
2510,202406,4,9,5,8,1,1,3.8,0,19813.0
2511,202406,4,8,8,2,1,1,1.5,0,17730.0
2512,202406,4,5,6,3,1,1,1.3,0,4951.0
2513,202406,4,2,4,3,1,1,2.2,0,24560.0
2514,202406,4,4,7,4,1,1,2.8,0,23283.0
2515,202406,4,2,4,5,1,1,1.7,0,16428.0
2516,202406,4,8,8,1,1,1,1.0,0,11686.0
2517,202406,4,1,1,3,1,1,3.6,0,21486.0
2518,202406,4,1,1,1,1,1,1.3,0,12860.0
2519,202406,4,4,2,8,1,1,1.1,0,13574.0
2520,202406,4,1,2,3,1,1,3.9,0,32751.0
2521,202406,4,1,4,2,1,1,1.9,0,19536.0
2522,202406,4,1,2,2,1,1,0.5,0,5785.0
2523,202406,4,1,5,6,1,1,1.5,0,13133.0
2524,202406,4,7,6,7,1,1,1.5,0,13344.0
2525,202406,4,8,5,8,1,1,2.3,0,17473.0
2526,202406,4,6,2,7,1,1,1.4,0,15088.0
2527,202406,4,1,4,2,1,1,3.9,0,41299.0
2528,202406,4,1,2,2,1,1,1.4,0,17332.0
2529,202406,4,6,2,6,1,1,2.3,0,11385.0
2530,202406,4,1,7,6,1,1,3.6,0,38976.0
2531,202307,1,1,2,1,1,1,2.3,0,2538.0
2532,202307,1,2,3,1,1,1,10.1,0,24213.0
2533,202307,1,3,2,2,1,1,21.7,0,45152.0
2534,202307,1,1,1,3,1,1,44.7,0,137439.0
2535,202307,1,3,2,1,1,1,46.6,0,94029.0
2536,202307,1,8,7,2,1,1,22.9,0,70203.0
2537,202307,1,7,6,1,1,1,38.4,0,115718.0
2538,202307,1,3,7,1,1,1,35.2,0,39938.0
2539,202307,1,6,1,2,1,1,1.5,0,1993.0
2540,202307,2,3,1,2,1,1,0.9,0,4210.0
2541,202307,2,7,5,2,1,1,9.4,0,49651.0
2542,202307,2,2,1,1,1,1,6.6,0,24672.0
2543,202307,2,8,1,4,1,1,4.9,0,19376.0
2544,202307,2,7,5,4,1,1,11.3,0,67354.0
2545,202307,2,3,4,1,1,1,8.7,0,31778.0
2546,202307,2,4,3,1,1,1,3.6,0,11831.0
2547,202307,2,5,5,1,1,1,2.8,0,16412.0
2548,202307,2,9,4,7,1,1,5.5,0,13124.0
2549,202307,2,9,4,6,1,1,10.8,0,24515.0
2550,202307,2,7,5,1,1,1,2.0,0,6111.0
2551,202307,2,6,3,1,1,1,11.2,0,49675.0
2552,202307,2,4,1,1,1,1,5.1,0,30545.0
2553,202307,2,4,2,4,1,1,5.7,0,24658.0
2554,202307,2,1,2,1,1,1,10.0,0,29894.0
2555,202307,2,5,1,8,1,1,10.0,0,56060.0
2556,202307,2,2,4,4,1,1,9.0,0,24099.0
2557,202307,2,10,1,1,1,1,3.4,0,21042.0
2558,202307,2,8,4,1,1,1,7.9,0,46491.0
2559,202307,2,4,2,3,1,1,10.9,0,51175.0
2560,202307,2,1,1,7,1,1,3.5,0,22305.0
2561,202307,2,1,5,6,1,1,4.5,0,17578.0
2562,202307,2,4,2,6,1,1,8.3,0,52094.0
2563,202307,2,1,3,4,1,1,8.9,0,14990.0
2564,202307,2,2,2,5,1,1,1.0,0,3134.0
2565,202307,2,9,2,2,1,1,2.2,0,6399.0
2566,202307,3,4,6,2,1,1,0.5,0,2250.0
2567,202307,3,8,1,4,1,1,1.0,0,6922.0
2568,202307,3,10,1,5,1,1,3.1,0,19576.0
2569,202307,3,3,6,7,1,1,1.4,0,10269.0
2570,202307,3,9,3,1,1,1,2.3,0,11343.0
2571,202307,3,1,1,1,1,1,2.2,0,11189.0
2572,202307,3,5,4,2,1,1,3.7,0,13223.0
2573,202307,3,2,2,4,1,1,1.1,0,4132.0
2574,202307,3,6,5,6,1,1,3.4,0,21028.0
2575,202307,3,6,7,4,1,1,2.9,0,23718.0
2576,202307,3,4,4,1,1,1,0.7,0,2341.0
2577,202307,3,1,4,2,1,1,1.5,0,7516.0
2578,202307,3,5,5,4,1,1,3.1,0,15074.0
2579,202307,3,9,2,1,1,1,3.1,0,10087.0
2580,202307,3,1,7,1,1,1,2.8,0,12918.0
2581,202307,3,2,2,1,1,1,1.9,0,14998.0
2582,202307,3,1,1,1,1,1,3.2,0,25129.0
2583,202307,3,1,2,1,1,1,0.4,0,2860.0
2584,202307,3,7,1,3,1,1,0.7,0,2955.0
2585,202307,3,1,2,6,1,1,0.3,0,928.0
2586,202307,3,1,5,2,1,1,2.5,0,9600.0
2587,202307,3,8,3,1,1,1,0.6,0,5094.0
2588,202307,3,2,5,2,1,1,1.6,0,13691.0
2589,202307,3,10,7,5,1,1,1.2,0,7807.0
2590,202307,3,1,5,7,1,1,0.4,0,1585.0
2591,202307,3,2,2,1,1,1,3.6,0,22562.0
2592,202307,3,9,1,2,1,1,3.7,0,31559.0
2593,202307,3,5,3,6,1,1,2.5,0,13914.0
2594,202307,3,1,2,8,1,1,1.6,0,8213.0
2595,202307,3,2,5,2,1,1,1.8,0,14188.0
2596,202307,3,3,1,3,1,1,0.7,0,2365.0
2597,202307,3,10,3,6,1,1,1.4,0,10639.0
2598,202307,3,1,3,3,1,1,0.7,0,3109.0
2599,202307,3,7,7,2,1,1,2.8,0,23676.0
2600,202307,3,2,5,3,1,1,1.4,0,11982.0
2601,202307,3,2,1,8,1,1,3.3,0,30233.0
2602,202307,3,3,2,1,1,1,4.0,0,23759.0
2603,202307,3,1,4,3,1,1,2.2,0,15996.0
2604,202307,3,1,2,3,1,1,1.8,0,11974.0
2605,202307,3,1,7,1,1,1,0.5,0,4711.0
2606,202307,3,3,2,5,1,1,3.4,0,18057.0
2607,202307,3,2,4,6,1,1,2.1,0,16604.0
2608,202307,3,10,5,5,1,1,1.3,0,10510.0
2609,202307,3,8,4,2,1,1,2.1,0,14160.0
2610,202307,3,4,4,4,1,1,1.3,0,10308.0
2611,202307,3,1,1,2,1,1,2.1,0,8530.0
2612,202307,3,1,1,1,1,1,3.0,0,25135.0
2613,202307,3,5,6,1,1,1,3.9,0,20104.0
2614,202307,3,8,3,1,1,1,1.4,0,9642.0
2615,202307,3,10,1,6,1,1,3.1,0,24572.0
2616,202307,4,10,4,2,1,1,1.4,0,11172.0
2617,202307,4,6,2,4,1,1,1.6,0,18325.0
2618,202307,4,6,1,7,1,1,0.4,0,2933.0
2619,202307,4,1,4,3,1,1,1.5,0,10219.0
2620,202307,4,5,1,1,1,1,1.0,0,9530.0
2621,202307,4,10,2,6,1,1,0.9,0,6601.0
2622,202307,4,2,7,3,1,1,2.1,0,8925.0
2623,202307,4,8,4,6,1,1,2.3,0,19270.0
2624,202307,4,5,4,4,1,1,3.5,0,28225.0
2625,202307,4,4,2,3,1,1,2.5,0,17067.0
2626,202307,4,8,3,7,1,1,3.9,0,24479.0
2627,202307,4,1,5,1,1,1,0.8,0,5374.0
2628,202307,4,10,7,5,1,1,0.4,0,4703.0
2629,202307,4,3,4,1,1,1,1.9,0,24173.0
2630,202307,4,4,3,1,1,1,2.7,0,15058.0
2631,202307,4,8,2,5,1,1,0.6,0,5883.0
2632,202307,4,2,1,2,1,1,0.9,0,7532.0
2633,202307,4,1,4,6,1,1,3.5,0,30286.0
2634,202307,4,4,2,1,1,1,2.9,0,25650.0
2635,202307,4,3,4,5,1,1,1.7,0,14784.0
2636,202307,4,10,4,1,1,1,2.9,0,15012.0
2637,202307,4,5,5,7,1,1,3.1,0,20025.0
2638,202307,4,7,2,2,1,1,3.9,0,20034.0
2639,202307,4,8,8,1,1,1,3.4,0,28370.0
2640,202307,4,2,2,1,1,1,1.4,0,12188.0
2641,202307,4,10,2,5,1,1,3.0,0,12248.0
2642,202307,4,7,1,5,1,1,1.5,0,5769.0
2643,202307,4,10,5,3,1,1,1.9,0,12415.0
2644,202307,4,1,6,8,1,1,1.4,0,15287.0
2645,202307,4,4,6,4,1,1,1.5,0,10766.0
2646,202307,4,2,5,4,1,1,2.0,0,21058.0
2647,202307,4,1,1,6,1,1,2.9,0,33298.0
2648,202307,4,7,4,2,1,1,2.7,0,29996.0
2649,202307,4,5,2,6,1,1,2.3,0,20926.0
2650,202307,4,10,4,5,1,1,3.0,0,11325.0
2651,202307,4,2,3,3,1,1,0.8,0,3716.0
2652,202307,4,8,8,2,1,1,3.4,0,24271.0
2653,202307,4,1,6,2,1,1,3.4,0,19593.0
2654,202307,4,2,6,1,1,1,1.2,0,10766.0
2655,202307,4,4,2,1,1,1,0.9,0,3119.0
2656,202307,4,10,2,3,1,1,2.1,0,26704.0
2657,202307,4,4,6,1,1,1,1.0,0,5818.0
2658,202307,4,1,2,7,1,1,3.3,0,31427.0
2659,202307,4,1,6,8,1,1,0.5,0,5068.0
2660,202307,4,10,1,1,1,1,3.5,0,14020.0
2661,202307,4,7,2,8,1,1,0.5,0,6184.0
2662,202307,4,3,6,6,1,1,3.6,0,25237.0
2663,202307,4,9,2,2,1,1,0.7,0,7176.0
2664,202307,4,1,5,6,1,1,3.4,0,41877.0
2665,202307,4,6,2,3,1,1,3.6,0,19748.0
2666,202307,4,1,8,7,1,1,1.5,0,16786.0
2667,202307,4,9,4,7,1,1,3.1,0,16942.0
2668,202307,4,4,2,1,1,1,0.7,0,3679.0
2669,202307,4,2,4,3,1,1,1.2,0,10631.0
2670,202307,4,5,5,2,1,1,2.9,0,12425.0
2671,202307,4,6,4,3,1,1,2.8,0,34854.0
2672,202307,4,10,2,2,1,1,2.1,0,14134.0
2673,202307,4,2,1,6,1,1,3.9,0,35162.0
2674,202307,4,9,6,7,1,1,3.8,0,37356.0
2675,202307,4,10,6,2,1,1,1.2,0,8272.0
2676,202307,4,8,7,2,1,1,3.6,0,35202.0
2677,202307,4,6,2,8,1,1,1.9,0,6223.0
2678,202307,4,4,2,2,1,1,0.6,0,6659.0
2679,202307,4,2,2,2,1,1,3.5,0,16584.0
2680,202307,4,5,6,2,1,1,3.6,0,38019.0
2681,202307,4,4,8,1,1,1,1.3,0,5160.0
2682,202307,4,10,4,3,1,1,3.0,0,36283.0
2683,202307,4,3,7,3,1,1,3.5,0,38760.0
2684,202307,4,1,7,2,1,1,2.2,0,14471.0
2685,202307,4,7,7,8,1,1,2.3,0,14575.0
2686,202407,1,8,1,7,1,1,2.8,0,6475.0
2687,202407,1,9,6,1,1,1,0.4,0,613.0
2688,202407,1,6,1,1,1,1,7.8,0,24392.0
2689,202407,1,7,8,1,1,1,40.7,0,109985.0
2690,202407,1,2,4,3,1,1,42.0,1,51087.0
2691,202407,1,6,3,7,1,1,13.7,1,23047.0
2692,202407,1,3,4,8,1,1,42.5,0,130707.0
2693,202407,1,5,6,5,1,1,30.2,0,94765.0
2694,202407,1,1,2,6,1,1,40.9,1,93383.0
2695,202407,1,6,2,1,1,1,4.5,0,13830.0
2696,202407,2,1,1,6,1,1,6.5,0,34529.0
2697,202407,2,4,6,3,1,1,1.7,0,8543.0
2698,202407,2,1,8,2,1,1,3.7,0,14696.0
2699,202407,2,1,4,8,1,1,2.7,0,7114.0
2700,202407,2,2,7,6,1,1,2.5,0,6164.0
2701,202407,2,9,2,1,1,1,3.7,0,10570.0
2702,202407,2,6,4,2,1,1,4.6,0,22469.0
2703,202407,2,4,1,1,1,1,5.8,0,33541.0
2704,202407,2,8,4,6,1,1,2.8,0,9634.0
2705,202407,2,3,7,5,1,1,3.3,0,6789.0
2706,202407,2,1,1,2,1,1,11.2,0,43237.0
2707,202407,2,2,5,6,1,1,11.6,0,51870.0
2708,202407,2,8,8,1,1,1,0.4,0,1609.0
2709,202407,2,3,2,3,1,1,8.2,0,18325.0
2710,202407,2,5,1,5,1,1,2.4,0,5797.0
2711,202407,2,4,3,3,1,1,1.8,0,5622.0
2712,202407,2,5,4,1,1,1,3.3,0,10242.0
2713,202407,2,1,4,8,1,1,11.7,0,34501.0
2714,202407,2,2,4,2,1,1,10.9,0,31211.0
2715,202407,2,9,2,4,1,1,4.0,0,23539.0
2716,202407,2,2,7,3,1,1,9.2,0,21400.0
2717,202407,2,7,6,7,1,1,5.4,0,13537.0
2718,202407,2,1,2,1,1,1,0.7,0,1994.0
2719,202407,2,8,4,3,1,1,1.7,0,10025.0
2720,202407,2,4,1,3,1,1,4.5,0,22515.0
2721,202407,2,4,4,3,1,1,1.6,0,8088.0
2722,202407,2,1,1,2,1,1,1.4,0,8074.0
2723,202407,2,1,2,6,1,1,6.3,0,18329.0
2724,202407,2,7,5,2,1,1,7.1,0,44473.0
2725,202407,3,5,8,5,1,1,1.0,0,9027.0
2726,202407,3,1,8,3,1,1,2.8,0,24609.0
2727,202407,3,1,2,6,1,1,3.9,0,12786.0
2728,202407,3,2,5,1,1,1,3.4,0,11924.0
2729,202407,3,1,4,8,1,1,2.9,0,16979.0
2730,202407,3,7,2,5,1,1,2.7,0,12884.0
2731,202407,3,1,6,5,1,1,3.8,0,18010.0
2732,202407,3,8,7,7,1,1,2.4,0,9412.0
2733,202407,3,1,8,6,1,1,1.3,0,10591.0
2734,202407,3,8,1,4,1,1,3.8,0,19555.0
2735,202407,3,3,2,1,1,1,1.2,0,9540.0
2736,202407,3,3,1,1,1,1,3.5,0,12506.0
2737,202407,3,9,4,2,1,1,2.7,0,25034.0
2738,202407,3,1,1,2,1,1,2.1,0,11577.0
2739,202407,3,9,2,6,1,1,2.5,0,12463.0
2740,202407,3,1,3,4,1,1,1.0,0,5607.0
2741,202407,3,3,4,2,1,1,2.4,0,13071.0
2742,202407,3,9,4,7,1,1,1.7,0,6361.0
2743,202407,3,7,4,1,1,1,0.4,0,1944.0
2744,202407,3,4,6,2,1,1,2.7,0,20353.0
2745,202407,3,4,5,6,1,1,2.7,0,8112.0
2746,202407,3,4,4,1,1,1,3.7,0,21604.0
2747,202407,3,1,2,6,1,1,3.6,0,30453.0
2748,202407,3,5,4,2,1,1,2.4,0,15281.0
2749,202407,3,1,5,1,1,1,2.2,0,11822.0
2750,202407,3,4,6,6,1,1,2.4,0,10138.0
2751,202407,3,2,5,1,1,1,3.1,0,7803.0
2752,202407,3,8,6,3,1,1,1.0,0,3712.0
2753,202407,3,3,1,1,1,1,1.8,0,13449.0
2754,202407,3,2,5,6,1,1,2.0,0,14452.0
2755,202407,3,6,8,2,1,1,1.6,0,14417.0
2756,202407,3,9,2,2,1,1,1.0,0,7779.0
2757,202407,3,6,2,8,1,1,2.8,0,15465.0
2758,202407,3,1,1,3,1,1,0.7,0,2546.0
2759,202407,3,4,4,6,1,1,1.8,0,12844.0
2760,202407,3,8,5,6,1,1,2.1,0,14392.0
2761,202407,3,6,3,6,1,1,2.8,0,20636.0
2762,202407,3,3,8,2,1,1,0.6,0,2024.0
2763,202407,3,1,1,8,1,1,0.4,0,3755.0
2764,202407,3,1,2,3,1,1,2.7,0,19111.0
2765,202407,3,3,6,8,1,1,3.2,0,12079.0
2766,202407,3,2,8,3,1,1,0.8,0,4350.0
2767,202407,3,1,2,1,1,1,3.0,0,16818.0
2768,202407,3,4,4,1,1,1,3.5,0,23148.0
2769,202407,3,1,2,5,1,1,3.4,0,17750.0
2770,202407,3,2,1,1,1,1,2.6,0,19589.0
2771,202407,3,3,4,6,1,1,2.4,0,18393.0
2772,202407,3,2,1,3,1,1,1.8,0,10973.0
2773,202407,3,8,5,6,1,1,3.6,0,31129.0
2774,202407,3,1,7,1,1,1,2.3,0,12508.0
2775,202407,3,2,5,1,1,1,1.3,0,9188.0
2776,202407,3,4,1,3,1,1,2.6,0,18336.0
2777,202407,3,4,7,3,1,1,0.4,0,1789.0
2778,202407,3,1,4,2,1,1,1.9,0,11504.0
2779,202407,3,6,6,2,1,1,3.7,0,31616.0
2780,202407,3,8,6,3,1,1,0.8,0,3610.0
2781,202407,3,8,4,3,1,1,3.4,0,24638.0
2782,202407,4,8,3,7,1,1,2.0,0,25042.0
2783,202407,4,1,5,2,1,1,1.3,0,13511.0
2784,202407,4,7,4,1,1,1,0.9,0,4231.0
2785,202407,4,4,1,7,1,1,1.8,0,22932.0
2786,202407,4,2,2,2,1,1,2.4,0,30703.0
2787,202407,4,2,2,2,1,1,2.8,0,13656.0
2788,202407,4,5,1,7,1,1,0.5,0,3667.0
2789,202407,4,6,2,1,1,1,2.4,0,18886.0
2790,202407,4,2,8,2,1,1,3.1,0,32838.0
2791,202407,4,5,2,1,1,1,3.5,0,40556.0
2792,202407,4,6,6,1,1,1,2.9,0,35077.0
2793,202407,4,4,8,3,1,1,3.9,0,40776.0
2794,202407,4,1,8,5,1,1,2.6,0,29745.0
2795,202407,4,1,5,1,1,1,2.2,0,10568.0
2796,202407,4,1,2,2,1,1,0.9,0,5404.0
2797,202407,4,4,8,4,1,1,2.1,0,24269.0
2798,202407,4,1,6,2,1,1,1.5,0,6784.0
2799,202407,4,1,4,3,1,1,3.1,0,10116.0
2800,202407,4,9,4,2,1,1,1.4,0,6782.0
2801,202407,4,2,3,6,1,1,3.1,0,20653.0
2802,202407,4,7,2,1,1,1,3.1,0,25682.0
2803,202407,4,9,2,1,1,1,3.3,0,23657.0
2804,202407,4,3,4,8,1,1,2.2,0,21448.0
2805,202407,4,1,4,1,1,1,3.1,0,31277.0
2806,202407,4,5,1,1,1,1,1.6,0,11289.0
2807,202407,4,9,2,3,1,1,0.5,0,5244.0
2808,202407,4,7,6,1,1,1,3.6,0,13518.0
2809,202407,4,7,7,7,1,1,2.7,0,22113.0
2810,202407,4,2,4,3,1,1,3.6,0,35739.0
2811,202407,4,2,7,6,1,1,1.5,0,9756.0
2812,202407,4,2,5,5,1,1,3.7,0,36714.0
2813,202407,4,4,6,2,1,1,3.6,0,33098.0
2814,202407,4,6,6,3,1,1,2.9,0,33993.0
2815,202407,4,9,6,3,1,1,3.2,0,37304.0
2816,202407,4,1,1,4,1,1,1.5,0,15241.0
2817,202407,4,8,2,4,1,1,4.0,0,23703.0
2818,202407,4,1,5,4,1,1,1.5,0,9706.0
2819,202407,4,7,2,1,1,1,0.4,0,4339.0
2820,202407,4,6,2,2,1,1,3.4,0,20801.0
2821,202407,4,3,5,1,1,1,3.0,0,33838.0
2822,202407,4,2,6,4,1,1,1.6,0,5853.0
2823,202407,4,7,1,3,1,1,1.4,0,14383.0
2824,202407,4,4,3,2,1,1,3.3,0,41892.0
2825,202407,4,6,7,6,1,1,2.8,0,31660.0
2826,202407,4,1,3,2,1,1,1.4,0,15028.0
2827,202407,4,8,5,6,1,1,0.8,0,5460.0
2828,202407,4,8,2,1,1,1,1.5,0,13186.0
2829,202407,4,9,3,3,1,1,0.7,0,7022.0
2830,202407,4,3,1,1,1,1,0.5,0,5865.0
2831,202407,4,4,2,3,1,1,0.6,0,5818.0
2832,202407,4,3,5,4,1,1,2.2,0,15378.0
2833,202407,4,2,5,3,1,1,2.7,0,34470.0
2834,202407,4,8,4,6,1,1,3.9,0,43324.0
2835,202407,4,1,5,1,1,1,2.1,0,15947.0
2836,202407,4,8,5,8,1,1,2.3,0,22694.0
2837,202407,4,4,4,1,1,1,3.1,0,38016.0
2838,202407,4,2,1,5,1,1,3.5,0,14907.0
2839,202407,4,2,5,2,1,1,0.4,0,1869.0
2840,202407,4,2,2,2,1,1,1.4,0,11011.0
2841,202407,4,9,2,1,1,1,3.2,0,23196.0
2842,202407,4,2,2,2,1,1,1.0,0,10301.0
2843,202407,4,1,1,4,1,1,1.6,0,18490.0
2844,202407,4,3,4,5,1,1,1.4,0,10560.0
2845,202407,4,2,8,3,1,1,2.1,0,21236.0
2846,202407,4,6,2,7,1,1,0.8,0,7448.0
2847,202407,4,9,4,6,1,1,2.0,0,23034.0
2848,202407,4,2,1,7,1,1,2.6,0,23885.0
2849,202407,4,3,2,3,1,1,1.6,0,5824.0
2850,202407,4,7,4,6,1,1,1.3,0,5265.0
2851,202407,4,1,7,1,1,1,2.4,0,26023.0
2852,202407,4,8,2,4,1,1,2.7,0,25330.0
2853,202407,4,1,2,5,1,1,2.3,0,24088.0
2854,202407,4,6,5,2,1,1,3.1,0,24879.0
2855,202407,4,1,1,6,1,1,3.8,0,18717.0
2856,202407,4,1,2,7,1,1,1.1,0,12282.0
2857,202407,4,6,4,1,1,1,3.3,0,29785.0
2858,202407,4,3,5,1,1,1,2.1,0,25546.0
2859,202407,4,2,4,1,1,1,1.8,0,20615.0
2860,202407,4,2,4,2,1,1,0.6,0,7564.0
2861,202407,4,5,2,2,1,1,0.8,0,4523.0
2862,202407,4,1,2,2,1,1,3.8,0,36916.0
2863,202308,1,1,5,2,1,1,9.0,0,13637.0
2864,202308,1,1,3,1,1,1,20.0,0,34025.0
2865,202308,1,1,1,2,1,1,11.7,0,16001.0
2866,202308,1,6,8,4,1,1,18.7,1,17681.0
2867,202308,1,5,5,3,1,1,3.4,1,7890.0
2868,202308,1,1,2,4,1,1,46.3,0,64411.0
2869,202308,1,6,6,7,1,1,6.3,0,11783.0
2870,202308,1,8,5,2,1,1,37.6,1,78849.0
2871,202308,1,1,8,2,1,1,25.9,0,77378.0
2872,202308,2,5,1,1,1,1,9.8,0,60891.0
2873,202308,2,7,2,6,1,1,11.7,0,18750.0
2874,202308,2,5,2,5,1,1,3.2,0,15565.0
2875,202308,2,3,6,2,1,1,7.1,0,28752.0
2876,202308,2,1,2,6,1,1,6.5,0,12582.0
2877,202308,2,1,4,6,1,1,1.7,0,3860.0
2878,202308,2,6,2,3,1,1,2.8,0,11265.0
2879,202308,2,10,3,6,1,1,11.4,0,52996.0
2880,202308,2,10,7,3,1,1,3.5,0,16726.0
2881,202308,2,3,3,2,1,1,5.7,0,25523.0
2882,202308,2,1,7,1,1,1,7.9,0,12718.0
2883,202308,2,5,1,1,1,1,8.2,0,29382.0
2884,202308,2,9,7,3,1,1,9.2,0,38484.0
2885,202308,2,10,6,6,1,1,1.2,0,2098.0
2886,202308,2,8,4,6,1,1,1.7,0,10652.0
2887,202308,2,4,5,2,1,1,4.8,0,27014.0
2888,202308,2,10,7,1,1,1,1.8,0,6081.0
2889,202308,2,2,4,1,1,1,2.9,0,4915.0
2890,202308,2,2,6,6,1,1,4.5,0,9143.0
2891,202308,2,7,6,2,1,1,9.8,0,26083.0
2892,202308,2,5,3,1,1,1,3.6,0,21390.0
2893,202308,2,9,5,2,1,1,0.4,0,2530.0
2894,202308,2,8,4,1,1,1,10.5,0,45483.0
2895,202308,2,5,2,4,1,1,2.6,0,13380.0
2896,202308,3,8,6,5,1,1,2.4,0,6889.0
2897,202308,3,1,7,1,1,1,0.8,0,7297.0
2898,202308,3,2,5,6,1,1,3.2,0,12100.0
2899,202308,3,8,1,6,1,1,2.8,0,19107.0
2900,202308,3,8,5,3,1,1,0.3,0,1643.0
2901,202308,3,8,6,1,1,1,3.5,0,16540.0
2902,202308,3,4,2,1,1,1,2.8,0,16126.0
2903,202308,3,3,5,7,1,1,0.5,0,3796.0
2904,202308,3,1,2,3,1,1,2.3,0,10757.0
2905,202308,3,4,2,2,1,1,0.6,0,3910.0
2906,202308,3,1,7,2,1,1,3.9,0,21261.0
2907,202308,3,1,2,2,1,1,0.9,0,4174.0
2908,202308,3,8,6,1,1,1,0.4,0,2204.0
2909,202308,3,1,5,7,1,1,2.6,0,12498.0
2910,202308,3,2,2,1,1,1,2.1,0,19537.0
2911,202308,3,1,3,4,1,1,3.2,0,29419.0
2912,202308,3,10,5,5,1,1,1.9,0,5869.0
